factor,reason
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v1::看空__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v1::看空__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v2::反向分型__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v2::反向分型__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v2::同向分型__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v2::同向分型__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230322__di_1__v2::同向分型__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230324__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230324__di_1__v1::看多__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230324__di_1__v1::看多__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230324__di_1__v1::看空__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230324__di_1__v1::看空__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230324__di_1__v1::看空__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__onset,event_year_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__exit,event_year_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|4小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|4小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|6小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|6小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__exit,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|4小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|4小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|6小中枢|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|6小中枢|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v1::看多__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v1::看多__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v1::看空__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v1::看空__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v1::看空__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::1小中枢__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::1小中枢__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::1小中枢__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::2小中枢__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::2小中枢__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::2小中枢__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::3小中枢__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::3小中枢__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::4小中枢__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::4小中枢__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::5小中枢__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::5小中枢__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::5小中枢__age_1_3,state_active_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::6小中枢__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230618__di_1__v2::6小中枢__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230815__di_1__v1::向上__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_end_V230815__di_1__v1::向上__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__exit,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_9_plus,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向上__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向上__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向下__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向下__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向下__age_4_8,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v1::向下__age_9_plus,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::底分__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::底分__exit,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::底分__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::延伸__onset,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::延伸__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::延伸__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::顶分__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::顶分__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230101__di_1__v2::顶分__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v1::向上__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v1::向上__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v1::向下__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v1::向下__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v1::向下__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::底分__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::底分__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::底分__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::延伸__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::延伸__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::延伸__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::顶分__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::顶分__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_status_V230102__di_1__v2::顶分__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__exit,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__v2::阈值内__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__v2::阈值内__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__v2::阈值内__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_stop_V230815__di_1__v2::阈值外__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向上__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向上__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向上__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向上__age_9_plus,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向下__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向下__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::向下__age_9_plus,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::横盘__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::横盘__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::横盘__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::横盘__age_4_8,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230824__di_1__v1::横盘__age_9_plus,state_influence
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::上升趋势__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::上升趋势__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::上升趋势__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::下降趋势__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::下降趋势__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::观望__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::观望__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::观望__age_1_3,minimum_absolute_effect
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::观望__age_4_8,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v1::观望__age_9_plus,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v2::强__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v2::强__exit,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v2::强__age_1_3,cross_year_direction
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v2::强__age_4_8,state_active_support
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v2::超强__onset,event_total_support
dynamic__state__raw__30m__cxt_bi_trend_V230913__di_1__v2::超强__exit,event_total_support
dynamic__state__raw__30m__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__onset,cross_year_direction
dynamic__state__raw__30m__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__exit,cross_year_direction
