candidate_id,trend_trend_multiplier,trend_volume_multiplier,range_trend_multiplier,range_volume_multiplier,strategy_return,annualized_return,max_drawdown,calmar,win_loss_ratio,closed_trade_count,winning_trade_count,losing_trade_count,has_wins_and_losses,sharpe,exposure,trade_count,manhattan_distance,euclidean_distance,strategy_return_delta_from_selected,annualized_return_delta_from_selected,max_drawdown_delta_from_selected,calmar_delta_from_selected,win_loss_ratio_delta_from_selected,closed_trade_count_delta_from_selected,winning_trade_count_delta_from_selected,losing_trade_count_delta_from_selected,has_wins_and_losses_delta_from_selected,sharpe_delta_from_selected,exposure_delta_from_selected,trade_count_delta_from_selected,strategy_return_global_percentile,strategy_return_neighborhood_percentile,sharpe_global_percentile,sharpe_neighborhood_percentile,max_drawdown_global_percentile,max_drawdown_neighborhood_percentile,calmar_global_percentile,calmar_neighborhood_percentile,win_loss_ratio_global_percentile,win_loss_ratio_neighborhood_percentile,exposure_global_percentile,exposure_neighborhood_percentile,trade_count_global_percentile,trade_count_neighborhood_percentile,closed_trade_count_global_percentile,closed_trade_count_neighborhood_percentile
541,1.5,0.75,1.25,0.75,0.7775949749829958,0.12705584739277387,-0.2395427180418186,0.5304099762723443,3.750044217123385,67,22,45,True,0.7423434408662049,0.5024752475247525,135,6.0,3.7416573867739413,0.025021598998848038,0.003317113891246448,-0.008819919570498436,-0.005899111175330152,-0.8778361998691047,4.0,4.0,0.0,0.0,0.017732612919957313,-0.024752475247524774,8.0,0.7904,,0.7952,,0.8848,,0.8496,,0.512,,0.0912,,0.5192,,0.5192,
542,1.5,0.75,1.25,1.0,0.6561474609904479,0.11059378369161954,-0.2567065136055834,0.43081798797494214,3.75778689799763,67,21,46,True,0.6659027092762141,0.5148514851485149,135,5.0,3.3166247903554,-0.0964259149936999,-0.01314494980990788,-0.02598371513426323,-0.10549109947273233,-0.8700935189948598,4.0,3.0,1.0,0.0,-0.05870811867003345,-0.012376237623762387,8.0,0.5632,,0.5792,,0.812,,0.6992,,0.5184,,0.1664,,0.5192,,0.5192,
543,1.5,0.75,1.25,1.25,0.6924543654323794,0.11561264679174821,-0.27810452782481865,0.41571652103619827,4.364329612726256,66,19,47,True,0.685719258100974,0.5396039603960396,133,4.0,3.1622776601683795,-0.06011901055176838,-0.008126086709779212,-0.04738172935349849,-0.1205925664114762,-0.26355080426623356,3.0,1.0,2.0,0.0,-0.03889156984527353,0.012376237623762387,6.0,0.6144,,0.6176,,0.6992,,0.6624,,0.8784,,0.3576,,0.3968,,0.3968,
544,1.5,0.75,1.25,1.5,0.4881371068257925,0.08616563492186446,-0.3237032146239346,0.2661871462165374,4.060305078524989,72,20,52,True,0.5493519675950903,0.5742574257425742,145,5.0,3.3166247903554,-0.2644362691583553,-0.037573098579662956,-0.09298041615261443,-0.2701219412311371,-0.5675753384675009,9.0,2.0,7.0,0.0,-0.17525886035115723,0.04702970297029696,18.0,0.3184,,0.3216,,0.5344,,0.4064,,0.7344,,0.588,,0.9056,,0.9056,
545,1.5,0.75,1.5,0.5,0.8908385267353636,0.1416216883771333,-0.2395427180418186,0.5912168382109175,3.4096708763890518,69,25,44,True,0.8091684881057142,0.4909240924092409,139,8.0,4.47213595499958,0.13826515075121582,0.017882954875605872,-0.008819919570498436,0.05490775076324306,-1.218209540603438,6.0,7.0,-1.0,0.0,0.08455766015946664,-0.036303630363036354,12.0,0.9288,,0.9376,,0.8848,,0.9096,,0.3016,,0.0248,,0.7136,,0.7136,
546,1.5,0.75,1.5,0.75,0.8014279690268546,0.13018117356864622,-0.2395427180418186,0.5434570277603664,3.8089073846557113,67,22,45,True,0.7564585088698416,0.5008250825082509,135,7.0,3.872983346207417,0.048854593042706895,0.006442440067118804,-0.008819919570498436,0.007147940312691947,-0.8189730323367783,4.0,4.0,0.0,0.0,0.031847680923594024,-0.02640264026402639,8.0,0.8192,,0.8256,,0.8848,,0.872,,0.568,,0.0808,,0.5192,,0.5192,
547,1.5,0.75,1.5,1.0,0.7457710240242204,0.12283046389513252,-0.2395427180418186,0.5127706026684108,3.704975742473685,67,22,45,True,0.7231297147335861,0.5041254125412541,135,6.0,3.4641016151377544,-0.0068023519599274,-0.0009082696063948958,-0.008819919570498436,-0.02353848477926368,-0.9229046745188048,4.0,4.0,0.0,0.0,-0.0014811132126614224,-0.02310231023102316,8.0,0.7168,,0.744,,0.8848,,0.8208,,0.4752,,0.1016,,0.5192,,0.5192,
548,1.5,0.75,1.5,1.25,0.6683289932527905,0.11228732062784452,-0.2567065136055834,0.4374151596338858,3.8450163938399164,68,21,47,True,0.6727831306394257,0.523102310231023,137,5.0,3.3166247903554,-0.08424438273135726,-0.011451412873682898,-0.02598371513426323,-0.0988939278137887,-0.7828640231525732,5.0,3.0,2.0,0.0,-0.051827697306821796,-0.004125412541254203,10.0,0.5888,,0.5888,,0.812,,0.704,,0.592,,0.2216,,0.6208,,0.6208,
549,1.5,0.75,1.5,1.5,0.6388280646806419,0.10816888747833864,-0.30097816299801416,0.35939114785231885,4.301833251162512,67,19,48,True,0.6514929781870225,0.5420792079207921,135,6.0,3.4641016151377544,-0.11374531130350585,-0.015569846023188783,-0.07025536452669401,-0.17691793959535562,-0.3260471658299773,4.0,1.0,3.0,0.0,-0.07311784975922508,0.014851485148514865,8.0,0.5312,,0.5456,,0.6128,,0.5744,,0.8528,,0.3808,,0.5192,,0.5192,
550,1.5,1.0,0.5,0.5,0.7070098433029555,0.11760078552704178,-0.2999456142979029,0.39207369576753304,4.133530114089794,66,20,46,True,0.6983687139042761,0.5264026402640264,133,11.0,5.5677643628300215,-0.04556353268119229,-0.006137947974485636,-0.06922281582658274,-0.14423539168014143,-0.49435030290269566,3.0,2.0,1.0,0.0,-0.02624211404197141,-0.0008250825082508628,6.0,0.64,,0.664,,0.6176,,0.6336,,0.7696,,0.2448,,0.3968,,0.3968,
551,1.5,1.0,0.5,0.75,0.42110531039925503,0.07580652329295035,-0.37503906448603264,0.20212967253648204,3.411424961118952,69,21,48,True,0.5024798481002036,0.5783828382838284,139,10.0,5.0990195135927845,-0.3314680655848927,-0.047932210208577075,-0.14431626601471248,-0.3341794149111924,-1.2164554558735374,6.0,3.0,3.0,0.0,-0.2221309798460439,0.051155115511551164,12.0,0.2432,,0.2464,,0.336,,0.2672,,0.3056,,0.6056,,0.7136,,0.7136,
552,1.5,1.0,0.5,1.0,0.3365942117779446,0.06217953997951953,-0.38723688417371716,0.16057235898950512,3.3589735888079844,67,20,47,True,0.43789773669000454,0.6006600660066007,135,9.0,4.795831523312719,-0.4159791642062032,-0.06155919352200789,-0.156514085702397,-0.37573672845816936,-1.2689068281845053,4.0,2.0,2.0,0.0,-0.286713091256243,0.07343234323432346,8.0,0.1456,,0.1504,,0.2976,,0.1712,,0.2768,,0.732,,0.5192,,0.5192,
553,1.5,1.0,0.5,1.25,0.2200001610480371,0.04221187282030425,-0.41388754361248004,0.10198874904973446,2.835637198878457,56,18,38,True,0.34378050884100503,0.6435643564356436,113,8.0,4.69041575982343,-0.5325732149361107,-0.08152686068122317,-0.18316474514115988,-0.43432033839794004,-1.7922432181140326,-7.0,0.0,-7.0,0.0,-0.3808303191052425,0.11633663366336633,-14.0,0.064,,0.0656,,0.2016,,0.0832,,0.0528,,0.8976,,0.0688,,0.0688,
554,1.5,1.0,0.5,1.5,0.2575122701111312,0.0487951297375957,-0.43358030407872616,0.1125400053428992,2.7092951169365107,57,19,38,True,0.373293553487817,0.6493399339933993,115,9.0,4.795831523312719,-0.49506110587301655,-0.07494360376393172,-0.202857505607406,-0.42376908210477526,-1.918585300055979,-6.0,1.0,-7.0,0.0,-0.35131727445843053,0.12211221122112204,-12.0,0.0864,,0.0848,,0.16,,0.0928,,0.0368,,0.92,,0.0728,,0.0728,
555,1.5,1.0,0.75,0.5,0.7484303251899458,0.12318587460388053,-0.275391946898375,0.44731109965731325,3.6780852819331034,67,22,45,True,0.7249916375098405,0.5074257425742574,135,10.0,5.0990195135927845,-0.004143050794201963,-0.0005528588976468907,-0.04466914842705483,-0.08899798779036122,-0.9497951350593863,4.0,4.0,0.0,0.0,0.00038080956359298757,-0.01980198019801982,8.0,0.7232,,0.7504,,0.72,,0.728,,0.4576,,0.1224,,0.5192,,0.5192,
556,1.5,1.0,0.75,0.75,0.6470779698976792,0.10932647899142167,-0.29559238131315757,0.36985553722915004,4.164935680317951,68,20,48,True,0.6596612744462791,0.5346534653465347,137,9.0,4.58257569495584,-0.10549540608646857,-0.014412254510105749,-0.06486958284183741,-0.16645355021852443,-0.4629447366745385,5.0,2.0,3.0,0.0,-0.06494955349996845,0.007425742574257432,10.0,0.5504,,0.5664,,0.6416,,0.592,,0.7856,,0.324,,0.6208,,0.6208,
557,1.5,1.0,0.75,1.0,0.5813553095924362,0.09997385640971213,-0.3102391893887493,0.3222476715681415,4.197518851300907,71,20,51,True,0.6139850678301766,0.5693069306930693,143,8.0,4.242640687119285,-0.17121806639171155,-0.023764877091815295,-0.07951639091742913,-0.21406141587953298,-0.4303615656915829,8.0,2.0,6.0,0.0,-0.11062576011607095,0.042079207920792006,16.0,0.4496,,0.4544,,0.5904,,0.5264,,0.8064,,0.556,,0.8592,,0.8592,
558,1.5,1.0,0.75,1.25,0.28394156664009507,0.05334058124149843,-0.3922709580011843,0.13597892006406803,3.415399709797509,70,20,50,True,0.3967708178556573,0.6023102310231023,141,7.0,4.123105625617661,-0.4686318093440527,-0.07039815226002899,-0.16154815952986412,-0.40033016738360644,-1.2124807071949806,7.0,2.0,5.0,0.0,-0.3278400100905902,0.07508250825082508,14.0,0.104,,0.104,,0.2784,,0.1296,,0.3088,,0.7456,,0.7968,,0.7968,
559,1.5,1.0,0.75,1.5,0.29136490514568436,0.05460394552594172,-0.3674809511664344,0.14858986663831522,3.423022472741371,66,19,47,True,0.4017804785317756,0.6113861386138614,133,8.0,4.242640687119285,-0.4612084708384634,-0.0691347879755857,-0.13675815269511427,-0.3877192208093593,-1.2048579442511187,3.0,1.0,2.0,0.0,-0.3228303494144719,0.08415841584158412,6.0,0.1056,,0.1056,,0.3696,,0.1488,,0.3184,,0.7888,,0.3968,,0.3968,
560,1.5,1.0,1.0,0.5,0.709860863234453,0.11798863371864199,-0.275391946898375,0.42843893965491336,3.6653158428516974,68,22,46,True,0.7019041791968149,0.504950495049505,137,9.0,4.795831523312719,-0.042712512749694787,-0.005750099782885432,-0.04466914842705483,-0.1078701477927611,-0.9625645741407922,5.0,4.0,1.0,0.0,-0.022706648749432623,-0.022277227722772297,10.0,0.6512,,0.6768,,0.72,,0.696,,0.4512,,0.108,,0.6208,,0.6208,
561,1.5,1.0,1.0,0.75,0.6426062720510188,0.10869960094449094,-0.275391946898375,0.39470871304963473,3.6422583661316144,66,21,45,True,0.6585521133916877,0.514026402640264,133,8.0,4.242640687119285,-0.10996710393312892,-0.015039132557036483,-0.04466914842705483,-0.14160037439803974,-0.9856220508608753,3.0,3.0,0.0,0.0,-0.0660587145545598,-0.01320132013201325,6.0,0.5424,,0.5648,,0.72,,0.6352,,0.4448,,0.1624,,0.3968,,0.3968,
562,1.5,1.0,1.0,1.0,0.6282218395751755,0.10667386627939246,-0.287694306573257,0.37078893757054443,3.8844119847980547,69,21,48,True,0.6470754616963338,0.5313531353135313,139,7.0,3.872983346207417,-0.12435153640897223,-0.01706486722213496,-0.05697150810193685,-0.16552014987713004,-0.7434684321944349,6.0,3.0,3.0,0.0,-0.07753536624991375,0.004125412541254092,12.0,0.5152,,0.5344,,0.672,,0.5936,,0.6112,,0.2912,,0.7136,,0.7136,
563,1.5,1.0,1.0,1.25,0.5302424082832173,0.09248502858763796,-0.3220999042647166,0.28713149977104463,4.217692109334033,73,20,53,True,0.5803188453690418,0.566006600660066,147,6.0,3.7416573867739413,-0.22233096770093042,-0.03125370491388946,-0.09137710579339642,-0.24917758767662984,-0.4101883076584567,10.0,2.0,8.0,0.0,-0.14429198257720577,0.038778877887788776,20.0,0.36,,0.3728,,0.544,,0.456,,0.8128,,0.5264,,0.944,,0.944,
564,1.5,1.0,1.0,1.5,0.3625555283280615,0.066436580814063,-0.3678961554480371,0.18058514564566233,4.021332174680926,76,20,56,True,0.4580859258408229,0.5965346534653465,153,7.0,3.872983346207417,-0.39001784765608627,-0.057302152687464414,-0.13717335697671695,-0.35572394180201217,-0.6065482423115638,13.0,2.0,11.0,0.0,-0.2665249021054246,0.06930693069306926,26.0,0.168,,0.176,,0.368,,0.2192,,0.712,,0.708,,0.9912,,0.9912,
565,1.5,1.0,1.25,0.5,0.823751718512328,0.13307901929187316,-0.25865962687277677,0.5144947470187484,3.3399008225697746,70,25,45,True,0.7722473582046527,0.49257425742574257,141,8.0,4.69041575982343,0.07117834252818023,0.009340285790345737,-0.027936828401456615,-0.02181434042892605,-1.287979594422715,7.0,7.0,0.0,0.0,0.047636530258405196,-0.034653465346534684,14.0,0.8408,,0.8608,,0.792,,0.8248,,0.268,,0.0368,,0.7968,,0.7968,
566,1.5,1.0,1.25,0.75,0.7145260394294042,0.11862217339822045,-0.25865962687277677,0.4586033577500112,3.676775305761538,68,22,46,True,0.7053694625036719,0.5033003300330033,137,7.0,4.123105625617661,-0.03804733655474357,-0.005116560103306966,-0.027936828401456615,-0.07770572969766326,-0.9511051112309516,5.0,4.0,1.0,0.0,-0.019241365442575598,-0.02392739273927391,10.0,0.6624,,0.6864,,0.792,,0.7392,,0.456,,0.0968,,0.6208,,0.6208,
567,1.5,1.0,1.25,1.0,0.5973874740674154,0.10228329407950354,-0.275391946898375,0.3714098949932188,3.689439433929948,68,21,47,True,0.628930830926731,0.5156765676567657,137,6.0,3.7416573867739413,-0.15518590191673232,-0.02145543942202388,-0.04466914842705483,-0.16489919245445567,-0.9384409830625415,5.0,3.0,2.0,0.0,-0.09567999701951657,-0.011551155115511524,10.0,0.4704,,0.4912,,0.72,,0.5968,,0.4704,,0.172,,0.6208,,0.6208,
568,1.5,1.0,1.25,1.25,0.6324062122799043,0.1072646014051708,-0.29625204281937345,0.36207210719748734,4.281960601405307,67,19,48,True,0.6490489107971014,0.5404290429042904,135,5.0,3.605551275463989,-0.12016716370424341,-0.01647413209635662,-0.0655292443480533,-0.17423698025018713,-0.345919815587183,4.0,1.0,3.0,0.0,-0.07556191714914617,0.013201320132013139,8.0,0.5216,,0.5392,,0.6368,,0.5808,,0.8384,,0.3664,,0.5192,,0.5192,
569,1.5,1.0,1.25,1.5,0.43533811458842986,0.0780379393065953,-0.3420763927530599,0.2281301515095483,3.991867465236775,73,20,53,True,0.5127266565014241,0.5750825082508251,147,6.0,3.7416573867739413,-0.3172352613957179,-0.045700794194932115,-0.11135359428173974,-0.3081789359381262,-0.6360129517557147,10.0,2.0,8.0,0.0,-0.2118841714448234,0.04785478547854782,20.0,0.2608,,0.2624,,0.472,,0.3248,,0.6976,,0.5928,,0.944,,0.944,
570,1.5,1.0,1.5,0.5,0.823751718512328,0.13307901929187316,-0.25865962687277677,0.5144947470187484,3.3399008225697746,70,25,45,True,0.7722305205676054,0.49174917491749176,141,9.0,4.795831523312719,0.07117834252818023,0.009340285790345737,-0.027936828401456615,-0.02181434042892605,-1.287979594422715,7.0,7.0,0.0,0.0,0.0476196926213579,-0.03547854785478549,14.0,0.8408,,0.8592,,0.792,,0.8248,,0.268,,0.0304,,0.7968,,0.7968,
571,1.5,1.0,1.5,0.75,0.7375134406433141,0.12172411299377872,-0.25865962687277677,0.4705957186493949,3.7320951963532227,68,22,46,True,0.719510863252058,0.5016501650165016,137,8.0,4.242640687119285,-0.015059935340833608,-0.002014620507748699,-0.027936828401456615,-0.06571336879827955,-0.8957852206392669,5.0,4.0,1.0,0.0,-0.005099964694189496,-0.025577557755775637,10.0,0.704,,0.7264,,0.792,,0.7584,,0.5008,,0.0864,,0.6208,,0.6208,
572,1.5,1.0,1.5,1.0,0.6838311998488269,0.1144284081269551,-0.25865962687277677,0.44238990642029097,3.6325873855488364,68,22,46,True,0.6861261415422182,0.504950495049505,137,7.0,3.872983346207417,-0.06874217613532085,-0.009310325374572326,-0.027936828401456615,-0.0939191810273835,-0.9952930314436532,5.0,4.0,1.0,0.0,-0.038484686404029356,-0.022277227722772297,10.0,0.6,,0.6192,,0.792,,0.7152,,0.4368,,0.108,,0.6208,,0.6208,
573,1.5,1.0,1.5,1.25,0.609136806484454,0.10396415840642415,-0.275391946898375,0.37751342977646674,3.774581052827344,69,21,48,True,0.6358998931941109,0.5239273927392739,139,6.0,3.7416573867739413,-0.14343656949969374,-0.019774575095103275,-0.04466914842705483,-0.15879565767120774,-0.8532993641651458,6.0,3.0,3.0,0.0,-0.08871093475213665,-0.0033003300330033403,12.0,0.4912,,0.512,,0.72,,0.6064,,0.5424,,0.2264,,0.7136,,0.7136,
574,1.5,1.0,1.5,1.5,0.5806825686315511,0.09987654318189709,-0.3185506644992242,0.31353424843394206,4.224600674080643,68,19,49,True,0.6148173643140806,0.5429042904290429,137,7.0,3.872983346207417,-0.17189080735259665,-0.023862190319630328,-0.08782786602790404,-0.2227748390137324,-0.4032797429118462,5.0,1.0,4.0,0.0,-0.10979346363216691,0.015676567656765616,10.0,0.4464,,0.456,,0.5616,,0.5056,,0.816,,0.3864,,0.6208,,0.6208,
575,1.5,1.25,0.5,0.5,0.6542381600170224,0.11032744949623785,-0.29975932247984616,0.3680534389506953,4.30180048471718,67,19,48,True,0.6610718896439026,0.5420792079207921,135,12.0,6.0,-0.09833521596712536,-0.01341128400528957,-0.069036524008526,-0.16825564849697916,-0.3260799322753094,4.0,1.0,3.0,0.0,-0.06353893830234492,0.014851485148514865,8.0,0.5584,,0.5696,,0.6192,,0.5872,,0.8512,,0.3808,,0.5192,,0.5192,
576,1.5,1.25,0.5,0.75,0.385702149950542,0.070178239295833,-0.4049850534626722,0.17328599832463049,3.5378818350789967,69,20,49,True,0.47451890480808323,0.5915841584158416,139,11.0,5.5677643628300215,-0.3668712260336058,-0.05356049420569442,-0.17426225499135206,-0.363023089123044,-1.089998581913493,6.0,2.0,4.0,0.0,-0.2500919231381643,0.0643564356435643,12.0,0.1984,,0.2048,,0.2272,,0.208,,0.3776,,0.6768,,0.7136,,0.7136,
577,1.5,1.25,0.5,1.0,0.30329642660458367,0.05662254810645151,-0.41659839538038845,0.13591638550299862,3.498590283286381,67,19,48,True,0.410925836826884,0.6138613861386139,135,10.0,5.291502622129181,-0.4492769493795641,-0.06711618539507591,-0.1858755969090683,-0.40039270194467586,-1.1292901337061085,4.0,1.0,3.0,0.0,-0.31368499111936354,0.0866336633663366,8.0,0.1168,,0.1184,,0.1952,,0.128,,0.352,,0.796,,0.5192,,0.5192,
578,1.5,1.25,0.5,1.25,0.1896070148589588,0.03675934555039584,-0.44197204643603183,0.08317120018520481,2.9959001987351477,56,17,39,True,0.3183770372557117,0.6567656765676567,113,9.0,5.196152422706632,-0.5629663611251889,-0.08697938795113158,-0.21124924796471167,-0.4531378872624697,-1.631980218257342,-7.0,-1.0,-6.0,0.0,-0.40623379069053583,0.12953795379537947,-14.0,0.0496,,0.0496,,0.1424,,0.0624,,0.0992,,0.9416,,0.0688,,0.0688,
579,1.5,1.25,0.5,1.5,0.22618460682031882,0.0433081609219681,-0.455447767637304,0.09508919353504565,2.8577006728348517,57,18,39,True,0.3478923218716631,0.6625412541254125,115,10.0,5.291502622129181,-0.5263887691638289,-0.08043057257955932,-0.22472496916598383,-0.44121989391262884,-1.770179744157638,-6.0,0.0,-6.0,0.0,-0.37671850607458446,0.13531353135313529,-12.0,0.0704,,0.0704,,0.12,,0.0752,,0.0608,,0.944,,0.0728,,0.0728,
580,1.5,1.25,0.75,0.5,0.694378140470314,0.11587619086274614,-0.25236302946205125,0.4591646847390967,3.8151170754497454,68,21,47,True,0.6872296067400696,0.523102310231023,137,11.0,5.5677643628300215,-0.058195235513833765,-0.007862542638781278,-0.02164023099073109,-0.07714440270857775,-0.8127633415427442,5.0,3.0,2.0,0.0,-0.03738122120617793,-0.004125412541254203,10.0,0.6176,,0.624,,0.8288,,0.7424,,0.576,,0.2216,,0.6208,,0.6208,
581,1.5,1.25,0.75,0.75,0.606045285540568,0.10352282904684373,-0.3284909071352855,0.31514671121234095,4.281801413863927,68,19,49,True,0.6295029852102388,0.5478547854785478,137,10.0,5.0990195135927845,-0.14652809044357973,-0.020215904454683686,-0.09776810866396535,-0.22116237623533352,-0.34607900312856277,5.0,1.0,4.0,0.0,-0.0951078427360087,0.02062706270627057,10.0,0.4848,,0.4928,,0.5296,,0.512,,0.8368,,0.4168,,0.6208,,0.6208,
582,1.5,1.25,0.75,1.0,0.54195993520164,0.09421913646775781,-0.34245365333973476,0.2751295994330851,4.3297462225742445,71,19,52,True,0.5846718530207188,0.5825082508250825,143,9.0,4.795831523312719,-0.21061344078250777,-0.029519597033769607,-0.11173085486841461,-0.26117948801458934,-0.2981341944182452,8.0,1.0,7.0,0.0,-0.13993897492552876,0.055280528052805256,16.0,0.3872,,0.3856,,0.4704,,0.4144,,0.864,,0.632,,0.8592,,0.8592,
583,1.5,1.25,0.75,1.25,0.2519554858353146,0.047829832042125986,-0.42139125362016305,0.11350456762265695,3.566376134249062,70,19,51,True,0.37026070004852907,0.6155115511551155,141,8.0,4.69041575982343,-0.5006178901488332,-0.07590890145940143,-0.1906684551488429,-0.42280451982501754,-1.0615042827434276,7.0,1.0,6.0,0.0,-0.35435012789771847,0.08828382838283821,14.0,0.0832,,0.0832,,0.1792,,0.096,,0.392,,0.8016,,0.7968,,0.7968,
584,1.5,1.25,0.75,1.5,0.2591938910764551,0.049086586798898324,-0.3977890990642017,0.12339852176536374,3.583455439299882,66,18,48,True,0.3754696598305395,0.6245874587458746,133,9.0,4.795831523312719,-0.4933794849076927,-0.0746521467026291,-0.16706630059288152,-0.4129105656823107,-1.0444249776926076,3.0,0.0,3.0,0.0,-0.34914116811570806,0.09735973597359737,6.0,0.0896,,0.0912,,0.2544,,0.1088,,0.4096,,0.8352,,0.3968,,0.3968,
585,1.5,1.25,1.0,0.5,0.6570010415458858,0.11071277357523601,-0.275504854013198,0.40185416685955133,3.8066158740206295,69,21,48,True,0.6643719762916066,0.5206270627062707,139,10.0,5.291502622129181,-0.09557233443826196,-0.013025959926291408,-0.04478205554187786,-0.13445492058812314,-0.8212645429718601,6.0,3.0,3.0,0.0,-0.060238851654640935,-0.0066006600660065695,12.0,0.568,,0.576,,0.7152,,0.6464,,0.5664,,0.2056,,0.7136,,0.7136,
586,1.5,1.25,1.0,0.75,0.6016849884713065,0.10289923063022122,-0.2786026363506927,0.36934047709690804,3.7438112936397427,66,20,46,True,0.6282331299381442,0.5272277227722773,133,9.0,4.795831523312719,-0.15088838751284128,-0.020839502871306204,-0.047879837879372555,-0.16696861035076643,-0.8840691233527469,3.0,2.0,1.0,0.0,-0.09637769800810336,0.0,6.0,0.4768,,0.4832,,0.6944,,0.5904,,0.5072,,0.2512,,0.3968,,0.3968,
587,1.5,1.25,1.0,1.0,0.5876589068982288,0.10088409397670861,-0.302590372149368,0.3334015331026761,3.9918152411046623,69,20,49,True,0.6171115929839551,0.5445544554455446,139,8.0,4.47213595499958,-0.164914469085919,-0.02285463952481881,-0.07186757367804786,-0.20290755434499835,-0.6360651758878273,6.0,2.0,4.0,0.0,-0.10749923496229241,0.017326732673267342,12.0,0.4624,,0.4592,,0.6064,,0.5488,,0.696,,0.3952,,0.7136,,0.7136,
588,1.5,1.25,1.0,1.25,0.49212037952895193,0.08676948785576966,-0.3537604275366626,0.24527754124442636,4.357975439494638,73,19,54,True,0.551330029018501,0.5792079207920792,147,7.0,4.358898943540674,-0.2604529964551958,-0.036969245645757765,-0.12303762906534244,-0.2910315462032481,-0.2699049774978519,10.0,1.0,9.0,0.0,-0.1732807989277465,0.051980198019801915,20.0,0.3232,,0.3248,,0.4336,,0.36,,0.8752,,0.612,,0.944,,0.944,
589,1.5,1.25,1.0,1.5,0.32861098415059664,0.06085731743186695,-0.3981844081777489,0.15283701767825209,4.17659368402422,76,19,57,True,0.43079773355275525,0.6097359735973598,153,8.0,4.47213595499958,-0.4239623918335511,-0.06288141606966047,-0.16746160970642876,-0.3834720697694224,-0.4512867329682697,13.0,1.0,12.0,0.0,-0.2938130943934923,0.08250825082508251,26.0,0.1392,,0.1408,,0.2528,,0.1536,,0.792,,0.7824,,0.9912,,0.9912,
590,1.5,1.25,1.25,0.5,0.707397766341989,0.11765358809982174,-0.23718511158474798,0.49604120306591526,3.387882931230406,72,24,48,True,0.6967581508103206,0.5107260726072608,145,9.0,5.196152422706632,-0.04517560964215872,-0.006085145401705683,-0.00646231311342782,-0.04026788438175921,-1.2399974857620837,9.0,6.0,3.0,0.0,-0.027852677135926984,-0.01650165016501648,18.0,0.6424,,0.6544,,0.8952,,0.7912,,0.2856,,0.1432,,0.9056,,0.9056,
