split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
124,"[0, 5, 7, 8, 9]","[1, 2, 3, 4, 6]",R1319,1.7932604397480998,0.5168247981502576,216,1182,0.8179508890770534,1.5025258060848554
125,"[0, 6, 7, 8, 9]","[1, 2, 3, 4, 5]",R1319,1.6249502626800236,0.3218314622086073,164,1182,0.8619813717188823,1.831844996303706
126,"[1, 2, 3, 4, 5]","[0, 6, 7, 8, 9]",R1500,0.8651372113158206,1.3291594926393615,628,1182,0.4690939881456393,-0.12378185388563687
127,"[1, 2, 3, 4, 6]","[0, 5, 7, 8, 9]",R0507,0.7791326838395418,0.6432417403451169,1179,1182,0.002540220152413209,-5.972961075543423
128,"[1, 2, 3, 4, 7]","[0, 5, 6, 8, 9]",R1500,0.9104988035291649,1.3004330163191524,381,1182,0.6782387806943269,0.7456896943479279
129,"[1, 2, 3, 4, 8]","[0, 5, 6, 7, 9]",R1500,1.3979452858035397,0.9680472599483102,284,1182,0.7603725656223539,1.1547231706589616
130,"[1, 2, 3, 4, 9]","[0, 5, 6, 7, 8]",R1484,1.109852523287307,1.1290184201517854,251,1182,0.7883149872988993,1.3147983594148207
131,"[1, 2, 3, 5, 6]","[0, 4, 7, 8, 9]",R1491,0.8753497614473777,1.2835494031047463,581,1182,0.5088907705334462,0.035566830994742574
132,"[1, 2, 3, 5, 7]","[0, 4, 6, 8, 9]",R1500,1.168882122024639,1.172221553135037,733,1182,0.38018628281117695,-0.48875762621905733
133,"[1, 2, 3, 5, 8]","[0, 4, 6, 7, 9]",R1500,1.6132608122275356,0.8325392656873498,665,1182,0.4377646062658764,-0.2502392749680045
134,"[1, 2, 3, 5, 9]","[0, 4, 6, 7, 8]",R1484,1.2381865346210152,1.0320008590478893,497,1182,0.5800169348010161,0.322842911537298
135,"[1, 2, 3, 6, 7]","[0, 4, 5, 8, 9]",R1470,0.922388357552933,1.0559790753858287,918,1182,0.2235393734123624,-1.2451583691101487
136,"[1, 2, 3, 6, 8]","[0, 4, 5, 7, 9]",R1504,1.3160948611985575,0.7969276436881664,343,1182,0.7104149026248942,0.897399969404601
137,"[1, 2, 3, 6, 9]","[0, 4, 5, 7, 8]",R0556,1.1460770618795386,1.0884874293531435,266,1182,0.7756138865368332,1.2402865386879078
138,"[1, 2, 3, 7, 8]","[0, 4, 5, 6, 9]",R1500,1.6325738949179727,0.7959327860606079,421,1182,0.6443691786621507,0.5943786465842719
139,"[1, 2, 3, 7, 9]","[0, 4, 5, 6, 8]",R1484,1.3054035186761161,0.9721573741432311,275,1182,0.7679932260795935,1.1970143437270662
140,"[1, 2, 3, 8, 9]","[0, 4, 5, 6, 7]",R1490,1.673307906999142,0.6483157078913069,50,1182,0.9585097375105842,3.1399209606525007
141,"[1, 2, 4, 5, 6]","[0, 3, 7, 8, 9]",R1500,0.5843552805477388,1.6617415628408923,300,1182,0.7468247248094835,1.0817484826161048
142,"[1, 2, 4, 5, 7]","[0, 3, 6, 8, 9]",R1500,0.7018283345584546,1.4045867007117614,681,1182,0.4242167654530059,-0.3054866970852877
143,"[1, 2, 4, 5, 8]","[0, 3, 6, 7, 9]",R1500,1.23131268612241,1.0802090339615145,606,1182,0.4877222692633362,-0.0491207973349501
144,"[1, 2, 4, 5, 9]","[0, 3, 6, 7, 8]",R1012,0.8878277660426854,1.205086221751137,816,1182,0.3099068585944115,-0.8005547798394963
145,"[1, 2, 4, 6, 7]","[0, 3, 5, 8, 9]",R1485,0.6476325346267268,1.5224725337818772,443,1182,0.6257408975444538,0.5139880388705036
146,"[1, 2, 4, 6, 8]","[0, 3, 5, 7, 9]",R1504,1.0778226761170044,1.1178747645268277,405,1182,0.6579170194750211,0.6540254724064972
147,"[1, 2, 4, 6, 9]","[0, 3, 5, 7, 8]",R1504,0.9068155125346187,1.3933388429996105,359,1182,0.6968670618120237,0.8324232142763697
